id,category_id,name,price,original_price,stock,sales,main_image,images,description,detail,status,created_at,update_time,cover_image,is_recommend,sale_count
465,7,新款男装823,573.39,433.23,72,132,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1/800/800",这是第81号商品的描述,<p>这是第81号商品的详细描述</p>,1,"2025-04-07 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/29/800/800,0,638
466,13,时尚手机432,896.14,213.69,51,922,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/10/800/800",这是第82号商品的描述,<p>这是第82号商品的详细描述</p>,1,"2025-04-05 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/26/800/800,0,261
467,13,时尚男装403,425.36,1008.31,22,576,https://picsum.photos/id/100/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1004/800/800",这是第83号商品的描述,<p>这是第83号商品的详细描述</p>,1,"2025-03-30 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/23/800/800,0,700
468,8,新款电脑833,232.21,740.29,28,133,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1002/800/800",这是第84号商品的描述,<p>这是第84号商品的详细描述</p>,1,"2025-04-09 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/26/800/800,0,630
469,15,热销童装247,990.59,243.82,77,628,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/1000/800/800",这是第85号商品的描述,<p>这是第85号商品的详细描述</p>,1,"2025-04-21 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/22/800/800,0,277
470,8,精品手机434,254.27,1190.82,73,966,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1000/800/800",这是第86号商品的描述,<p>这是第86号商品的详细描述</p>,1,"2025-03-31 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/22/800/800,0,567
471,13,精品童装630,729.52,896.74,40,464,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1003/800/800",这是第87号商品的描述,<p>这是第87号商品的详细描述</p>,1,"2025-04-20 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/20/800/800,0,482
472,7,时尚童装809,666.64,1057.42,57,553,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1003/800/800",这是第88号商品的描述,<p>这是第88号商品的详细描述</p>,1,"2025-03-26 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/24/800/800,0,639
473,11,精品电脑159,839.33,787.62,3,65,https://picsum.photos/id/100/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1003/800/800",这是第89号商品的描述,<p>这是第89号商品的详细描述</p>,1,"2025-04-06 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/29/800/800,0,817
474,11,高端童装917,74.14,708.33,58,942,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1/800/800",这是第90号商品的描述,<p>这是第90号商品的详细描述</p>,1,"2025-04-19 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/29/800/800,0,597
475,13,时尚电脑250,461.01,609.96,71,799,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1/800/800",这是第91号商品的描述,<p>这是第91号商品的详细描述</p>,1,"2025-04-05 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/28/800/800,0,804
476,10,时尚电脑802,450.04,1017.52,23,988,https://picsum.photos/id/100/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/100/800/800",这是第92号商品的描述,<p>这是第92号商品的详细描述</p>,1,"2025-03-25 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/21/800/800,0,928
477,16,精品电脑727,920.56,491.06,35,814,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1005/800/800",这是第93号商品的描述,<p>这是第93号商品的详细描述</p>,1,"2025-04-04 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/25/800/800,0,416
478,8,热销手机137,411.27,785.86,43,613,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1006/800/800",这是第94号商品的描述,<p>这是第94号商品的详细描述</p>,1,"2025-04-11 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/29/800/800,0,55
479,7,高端手机496,234.01,779.96,74,119,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1004/800/800,https://picsum.photos/id/10/800/800",这是第95号商品的描述,<p>这是第95号商品的详细描述</p>,1,"2025-04-12 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/24/800/800,0,381
480,16,时尚电脑993,440.91,252.75,79,945,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1/800/800",这是第96号商品的描述,<p>这是第96号商品的详细描述</p>,1,"2025-04-21 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/28/800/800,0,276
481,8,时尚女装921,735.39,1042.03,77,980,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1002/800/800",这是第97号商品的描述,<p>这是第97号商品的详细描述</p>,1,"2025-04-06 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/29/800/800,0,950
482,7,新款女装926,10.44,257.64,87,52,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1/800/800,https://picsum.photos/id/1003/800/800",这是第98号商品的描述,<p>这是第98号商品的详细描述</p>,1,"2025-04-18 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/20/800/800,0,769
483,10,高端童装151,118.64,118.32,45,846,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1003/800/800",这是第99号商品的描述,<p>这是第99号商品的详细描述</p>,1,"2025-04-16 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/27/800/800,0,162
484,8,高端男装501,466.97,989.24,76,928,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/100/800/800,https://picsum.photos/id/1001/800/800",这是第100号商品的描述,<p>这是第100号商品的详细描述</p>,1,"2025-04-06 18:43:52","2025-04-22 18:43:52",https://picsum.photos/id/29/800/800,0,394
512,9,精品童装88,658.05,19.80,35,541,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1006/800/800",这是第1号商品的描述,<p>这是第1号商品的详细描述</p>,1,"2025-03-30 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/26/800/800,1,27
513,16,时尚电脑3,503.14,620.15,6,645,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1002/800/800",这是第2号商品的描述,<p>这是第2号商品的详细描述</p>,1,"2025-03-25 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/21/800/800,1,172
514,18,高端女装214,123.22,1075.44,68,552,https://picsum.photos/id/1004/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/10/800/800",这是第3号商品的描述,<p>这是第3号商品的详细描述</p>,1,"2025-03-31 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/28/800/800,1,242
515,18,精品男装287,841.19,389.24,81,590,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1005/800/800",这是第4号商品的描述,<p>这是第4号商品的详细描述</p>,1,"2025-04-21 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/27/800/800,1,557
516,14,新款童装960,601.78,144.48,38,696,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1003/800/800",这是第5号商品的描述,<p>这是第5号商品的详细描述</p>,1,"2025-03-28 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/25/800/800,1,456
517,14,时尚女装39,468.60,252.79,42,332,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1002/800/800",这是第6号商品的描述,<p>这是第6号商品的详细描述</p>,1,"2025-03-25 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/28/800/800,1,903
518,15,热销男装738,548.74,654.80,98,210,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1/800/800,https://picsum.photos/id/1/800/800",这是第7号商品的描述,<p>这是第7号商品的详细描述</p>,1,"2025-03-30 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/28/800/800,1,924
519,9,高端女装556,706.68,956.30,9,111,https://picsum.photos/id/100/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1005/800/800",这是第8号商品的描述,<p>这是第8号商品的详细描述</p>,1,"2025-03-24 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/29/800/800,1,340
520,16,热销女装676,503.12,586.19,63,784,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/10/800/800",这是第9号商品的描述,<p>这是第9号商品的详细描述</p>,1,"2025-03-28 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/26/800/800,1,840
521,14,新款女装769,821.20,943.89,2,713,https://picsum.photos/id/1001/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1004/800/800",这是第10号商品的描述,<p>这是第10号商品的详细描述</p>,1,"2025-04-06 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/22/800/800,1,378
522,9,时尚手机290,322.88,868.91,86,537,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1003/800/800",这是第11号商品的描述,<p>这是第11号商品的详细描述</p>,1,"2025-04-13 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/28/800/800,0,752
523,16,高端手机459,365.84,466.42,79,938,https://picsum.photos/id/1000/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/100/800/800",这是第12号商品的描述,<p>这是第12号商品的详细描述</p>,1,"2025-04-16 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/27/800/800,0,389
524,10,高端童装90,890.99,212.53,55,139,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1005/800/800",这是第13号商品的描述,<p>这是第13号商品的详细描述</p>,1,"2025-04-22 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/26/800/800,0,476
525,9,时尚童装410,448.94,1204.05,5,449,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1000/800/800,https://picsum.photos/id/1003/800/800",这是第14号商品的描述,<p>这是第14号商品的详细描述</p>,1,"2025-04-10 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/21/800/800,0,74
526,7,时尚手机634,287.73,618.36,74,784,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/10/800/800",这是第15号商品的描述,<p>这是第15号商品的详细描述</p>,1,"2025-04-20 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/20/800/800,0,65
527,6,时尚男装79,295.30,235.67,9,68,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1001/800/800",这是第16号商品的描述,<p>这是第16号商品的详细描述</p>,1,"2025-04-21 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/20/800/800,0,727
528,12,高端电脑719,95.14,313.73,70,220,https://picsum.photos/id/1006/800/800,"https://picsum.photos/id/100/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/10/800/800",这是第17号商品的描述,<p>这是第17号商品的详细描述</p>,1,"2025-03-27 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/22/800/800,0,14
529,11,时尚童装821,737.98,279.41,63,607,https://picsum.photos/id/10/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1001/800/800",这是第18号商品的描述,<p>这是第18号商品的详细描述</p>,1,"2025-03-27 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/28/800/800,0,984
530,9,高端手机677,481.60,414.69,54,788,https://picsum.photos/id/100/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1003/800/800",这是第19号商品的描述,<p>这是第19号商品的详细描述</p>,1,"2025-04-05 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/21/800/800,0,884
531,14,新款电脑7,418.69,67.92,75,826,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1003/800/800",这是第20号商品的描述,<p>这是第20号商品的详细描述</p>,1,"2025-03-30 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/29/800/800,0,883
532,6,高端童装848,809.46,548.41,68,317,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/10/800/800,https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1002/800/800",这是第21号商品的描述,<p>这是第21号商品的详细描述</p>,1,"2025-03-28 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/27/800/800,0,702
533,17,高端童装321,997.70,36.27,52,290,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1006/800/800",这是第22号商品的描述,<p>这是第22号商品的详细描述</p>,1,"2025-03-28 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/24/800/800,0,369
534,9,精品手机257,410.85,287.22,46,177,https://picsum.photos/id/1002/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/10/800/800,https://picsum.photos/id/1002/800/800",这是第23号商品的描述,<p>这是第23号商品的详细描述</p>,1,"2025-04-10 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/29/800/800,0,250
535,6,高端女装244,185.08,181.53,65,594,https://picsum.photos/id/1/800/800,"https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1/800/800",这是第24号商品的描述,<p>这是第24号商品的详细描述</p>,1,"2025-03-27 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/23/800/800,0,237
536,12,新款女装198,125.20,1197.66,92,918,https://picsum.photos/id/1005/800/800,"https://picsum.photos/id/1005/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1004/800/800",这是第25号商品的描述,<p>这是第25号商品的详细描述</p>,1,"2025-04-12 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/22/800/800,0,597
537,17,新款童装820,460.19,1009.16,4,156,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1003/800/800,https://picsum.photos/id/1006/800/800,https://picsum.photos/id/1/800/800",这是第26号商品的描述,<p>这是第26号商品的详细描述</p>,1,"2025-04-16 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/27/800/800,0,66
538,14,热销电脑805,206.60,674.23,73,777,https://picsum.photos/id/1003/800/800,"https://picsum.photos/id/1002/800/800,https://picsum.photos/id/1001/800/800,https://picsum.photos/id/1003/800/800",这是第27号商品的描述,<p>这是第27号商品的详细描述</p>,1,"2025-03-28 18:44:46","2025-04-22 18:44:46",https://picsum.photos/id/21/800/800,0,304
